date,bar_sell,ring_sell,diff_vnd,diff_pct,year
2019-06-01,36700000,36980000,-280000,-0.7571660356949702,2019
2019-06-03,36810000,37100000,-290000,-0.7816711590296497,2019
2019-06-04,37020000,37270000,-250000,-0.6707807888382077,2019
2019-06-05,37150000,37370000,-220000,-0.5887075194005887,2019
2019-06-06,37200000,37450000,-250000,-0.6675567423230975,2019
2019-06-07,37200000,37450000,-250000,-0.6675567423230975,2019
2019-06-08,37450000,37570000,-120000,-0.31940377961139205,2019
2019-06-13,37400000,37640000,-240000,-0.6376195536663124,2019
2019-06-14,37800000,38020000,-220000,-0.578642819568648,2019
2019-06-15,37600000,37820000,-220000,-0.5817028027498677,2019
2019-06-17,37500000,37780000,-280000,-0.7411328745367919,2019
2019-06-18,37700000,37920000,-220000,-0.580168776371308,2019
2019-06-19,37600000,37850000,-250000,-0.6605019815059445,2019
2019-06-20,38480000,38640000,-160000,-0.4140786749482402,2019
2019-06-22,38850000,39060000,-210000,-0.5376344086021506,2019
2019-06-24,38850000,39070000,-220000,-0.5630918863578193,2019
2019-06-25,39400000,39350000,50000,0.12706480304955528,2019
2019-06-26,39050000,39000000,50000,0.1282051282051282,2019
2019-06-29,38900000,38900000,0,0.0,2019
2019-07-01,38350000,38450000,-100000,-0.26007802340702213,2019
2019-07-02,38450000,38600000,-150000,-0.38860103626943004,2019
2019-07-03,39150000,39150000,0,0.0,2019
2019-07-04,39000000,39000000,0,0.0,2019
2019-07-05,39100000,39150000,-50000,-0.1277139208173691,2019
2019-07-06,38800000,38850000,-50000,-0.1287001287001287,2019
2019-07-08,39050000,39050000,0,0.0,2019
2019-07-12,39150000,39150000,0,0.0,2019
2019-07-13,39250000,39250000,0,0.0,2019
2019-07-15,39300000,39400000,-100000,-0.25380710659898476,2019
2019-07-16,39250000,39350000,-100000,-0.25412960609911056,2019
2019-07-17,39150000,39280000,-130000,-0.33095723014256617,2019
2019-07-18,39420000,39560000,-140000,-0.3538928210313448,2019
2019-07-19,39900000,40000000,-100000,-0.25,2019
2019-07-20,39700000,39700000,0,0.0,2019
2019-07-22,39750000,39820000,-70000,-0.1757910597689603,2019
2019-07-23,39600000,39700000,-100000,-0.2518891687657431,2019
2019-07-25,39800000,39950000,-150000,-0.37546933667083854,2019
2019-07-26,39620000,39790000,-170000,-0.42724302588590096,2019
2019-07-27,39670000,39840000,-170000,-0.426706827309237,2019
2019-07-29,39620000,39810000,-190000,-0.4772670183371013,2019
2019-07-30,39730000,39960000,-230000,-0.5755755755755756,2019
2019-07-31,39800000,40050000,-250000,-0.6242197253433208,2019
2019-08-01,39440000,39640000,-200000,-0.5045408678102926,2019
2019-08-02,39900000,40080000,-180000,-0.4491017964071856,2019
2019-08-03,39950000,40130000,-180000,-0.448542237727386,2019
2019-08-05,40550000,40700000,-150000,-0.36855036855036855,2019
2019-08-06,40800000,40900000,-100000,-0.24449877750611246,2019
2019-08-07,41100000,41600000,-500000,-1.201923076923077,2019
2019-08-08,42250000,42100000,150000,0.35629453681710216,2019
2019-08-09,42050000,42000000,50000,0.11904761904761905,2019
2019-08-10,41850000,41800000,50000,0.11961722488038277,2019
2019-08-12,41700000,41850000,-150000,-0.35842293906810035,2019
2019-08-13,42200000,42300000,-100000,-0.2364066193853428,2019
2019-08-14,41600000,41750000,-150000,-0.3592814371257485,2019
2019-08-15,42000000,42000000,0,0.0,2019
2019-08-16,41850000,41850000,0,0.0,2019
2019-08-17,41900000,41900000,0,0.0,2019
2019-08-19,41650000,41800000,-150000,-0.3588516746411483,2019
2019-08-20,41750000,41950000,-200000,-0.47675804529201427,2019
2019-08-21,41600000,41800000,-200000,-0.4784688995215311,2019
2019-08-22,41730000,41900000,-170000,-0.40572792362768495,2019
2019-08-23,41750000,41900000,-150000,-0.35799522673031026,2019
2019-08-24,42400000,42450000,-50000,-0.11778563015312131,2019
2019-08-26,42850000,42750000,100000,0.23391812865497078,2019
2019-08-28,42800000,42900000,-100000,-0.2331002331002331,2019
2019-08-29,42900000,43050000,-150000,-0.34843205574912894,2019
2019-08-30,42650000,42760000,-110000,-0.25724976613657624,2019
2019-08-31,42600000,42650000,-50000,-0.11723329425556857,2019
2019-09-03,42650000,42750000,-100000,-0.23391812865497078,2019
2019-09-04,42750000,42850000,-100000,-0.2333722287047841,2019
2019-09-05,42900000,42970000,-70000,-0.16290435187340005,2019
2019-09-06,42450000,42500000,-50000,-0.1176470588235294,2019
2019-09-07,42450000,42450000,0,0.0,2019
2019-09-09,42100000,42250000,-150000,-0.35502958579881655,2019
2019-09-10,41800000,41900000,-100000,-0.23866348448687352,2019
2019-09-12,41950000,42050000,-100000,-0.23781212841854932,2019
2019-09-13,42150000,42290000,-140000,-0.3310475289666588,2019
2019-09-14,41900000,42000000,-100000,-0.2380952380952381,2019
2019-09-16,41950000,42080000,-130000,-0.30893536121673004,2019
2019-09-17,41850000,41980000,-130000,-0.30967127203430206,2019
2019-09-18,41950000,42080000,-130000,-0.30893536121673004,2019
2019-09-19,41950000,42050000,-100000,-0.23781212841854932,2019
2019-09-20,41950000,42080000,-130000,-0.30893536121673004,2019
2019-09-21,42200000,42330000,-130000,-0.3071107961256792,2019
2019-09-23,42280000,42430000,-150000,-0.3535234503888758,2019
2019-09-24,42350000,42500000,-150000,-0.35294117647058826,2019
2019-09-25,42600000,42750000,-150000,-0.3508771929824561,2019
2019-09-26,42250000,42400000,-150000,-0.3537735849056604,2019
2019-09-27,42000000,42150000,-150000,-0.3558718861209964,2019
2019-09-28,42000000,42150000,-150000,-0.3558718861209964,2019
2019-09-30,41800000,41950000,-150000,-0.3575685339690107,2019
2019-10-01,41500000,41400000,100000,0.24154589371980675,2019
2019-10-02,41550000,41680000,-130000,-0.31190019193857965,2019
2019-10-03,41950000,42100000,-150000,-0.35629453681710216,2019
2019-10-04,42050000,42200000,-150000,-0.35545023696682465,2019
2019-10-05,42050000,42200000,-150000,-0.35545023696682465,2019
2019-10-07,41950000,42100000,-150000,-0.35629453681710216,2019
2019-10-08,41850000,42000000,-150000,-0.35714285714285715,2019
2019-10-09,42040000,42190000,-150000,-0.355534486845224,2019
2019-10-10,42050000,42200000,-150000,-0.35545023696682465,2019
2019-10-11,42020000,42170000,-150000,-0.35570310647379655,2019
2019-10-12,41800000,41950000,-150000,-0.3575685339690107,2019
2019-10-14,41830000,42000000,-170000,-0.4047619047619047,2019
2019-10-15,41740000,41910000,-170000,-0.4056311142925316,2019
2019-10-16,41690000,41860000,-170000,-0.40611562350692787,2019
2019-10-17,41700000,41870000,-170000,-0.40601862909004055,2019
2019-10-18,41750000,41920000,-170000,-0.40553435114503816,2019
2019-10-19,41750000,41920000,-170000,-0.40553435114503816,2019
2019-10-21,41750000,41940000,-190000,-0.45302813543156895,2019
2019-10-23,41820000,41990000,-170000,-0.4048582995951417,2019
2019-10-24,41760000,41930000,-170000,-0.4054376341521584,2019
2019-10-25,41930000,42100000,-170000,-0.40380047505938244,2019
2019-10-26,41950000,42120000,-170000,-0.40360873694207033,2019
2019-10-28,41980000,42160000,-180000,-0.4269449715370019,2019
2019-10-29,41910000,42070000,-160000,-0.3803185167577846,2019
2019-10-30,41810000,41980000,-170000,-0.40495474035254886,2019
2019-10-31,41960000,42130000,-170000,-0.4035129361500119,2019
2019-11-01,42140000,42310000,-170000,-0.40179626565823684,2019
2019-11-02,42160000,42330000,-170000,-0.4016064257028112,2019
2019-11-04,42050000,42230000,-180000,-0.4262372720814586,2019
2019-11-05,41980000,42150000,-170000,-0.4033214709371293,2019
2019-11-06,41840000,42010000,-170000,-0.4046655558200428,2019
2019-11-07,41870000,42040000,-170000,-0.4043767840152236,2019
2019-11-08,41650000,41810000,-160000,-0.3826835685242765,2019
2019-11-09,41540000,41700000,-160000,-0.38369304556354916,2019
2019-11-13,41420000,41580000,-160000,-0.3848003848003848,2019
2019-11-14,41500000,41670000,-170000,-0.4079673626109911,2019
2019-11-15,41480000,41640000,-160000,-0.38424591738712777,2019
2019-11-16,41520000,41680000,-160000,-0.3838771593090211,2019
2019-11-18,41410000,41570000,-160000,-0.38489295164782295,2019
2019-11-19,41480000,41660000,-180000,-0.4320691310609697,2019
2019-11-20,41640000,41830000,-190000,-0.45421945971790584,2019
2019-11-21,41630000,41790000,-160000,-0.382866714525006,2019
2019-11-22,41620000,41780000,-160000,-0.3829583532790809,2019
2019-11-23,41520000,41680000,-160000,-0.3838771593090211,2019
2019-11-25,41400000,41560000,-160000,-0.384985563041386,2019
2019-11-26,41400000,41520000,-120000,-0.2890173410404624,2019
2019-11-27,41400000,41550000,-150000,-0.36101083032490977,2019
2019-11-28,41310000,41470000,-160000,-0.3858210754762479,2019
2019-12-03,41440000,41600000,-160000,-0.38461538461538464,2019
2019-12-04,41580000,41730000,-150000,-0.35945363048166784,2019
2019-12-05,41580000,41760000,-180000,-0.43103448275862066,2019
2019-12-06,41550000,41730000,-180000,-0.4313443565780014,2019
2019-12-07,41450000,41630000,-180000,-0.43238049483545515,2019
2019-12-09,41420000,41590000,-170000,-0.4087521038711229,2019
2019-12-10,41450000,41620000,-170000,-0.40845747236905333,2019
2019-12-11,41440000,41610000,-170000,-0.4085556356645037,2019
2019-12-12,41530000,41710000,-180000,-0.4315511867657636,2019
2019-12-13,41520000,41700000,-180000,-0.4316546762589928,2019
2019-12-14,41530000,41710000,-180000,-0.4315511867657636,2019
2019-12-16,41600000,41790000,-190000,-0.4546542234984446,2019
2019-12-17,41630000,41830000,-200000,-0.47812574707147976,2019
2019-12-18,41640000,41840000,-200000,-0.47801147227533464,2019
2019-12-19,41580000,41780000,-200000,-0.47869794159885115,2019
2019-12-20,41630000,41820000,-190000,-0.45432807269249165,2019
2019-12-21,41650000,41820000,-170000,-0.40650406504065045,2019
2019-12-23,41700000,41940000,-240000,-0.5722460658082975,2019
2019-12-24,41890000,42100000,-210000,-0.49881235154394293,2019
2019-12-25,42120000,42340000,-220000,-0.5196032120925839,2019
2019-12-26,42200000,42440000,-240000,-0.5655042412818096,2019
2019-12-27,42370000,42600000,-230000,-0.539906103286385,2019
2019-12-28,42450000,42650000,-200000,-0.4689331770222743,2019
2019-12-30,42530000,42760000,-230000,-0.5378858746492049,2019
2019-12-31,42750000,42950000,-200000,-0.46565774155995343,2019
2020-01-02,42640000,42840000,-200000,-0.4668534080298786,2020
2020-01-03,43030000,43210000,-180000,-0.41657023837074747,2020
2020-01-04,43300000,43460000,-160000,-0.36815462494247586,2020
2020-01-06,44300000,44600000,-300000,-0.672645739910314,2020
2020-01-08,44500000,44550000,-50000,-0.11223344556677892,2020
2020-01-09,43450000,43600000,-150000,-0.34403669724770647,2020
2020-01-10,43350000,43550000,-200000,-0.4592422502870264,2020
2020-01-11,43650000,43800000,-150000,-0.3424657534246575,2020
2020-01-13,43300000,43500000,-200000,-0.45977011494252873,2020
2020-01-14,43250000,43450000,-200000,-0.46029919447640966,2020
2020-01-15,43300000,43500000,-200000,-0.45977011494252873,2020
2020-01-16,43350000,43550000,-200000,-0.4592422502870264,2020
2020-01-17,43450000,43650000,-200000,-0.45819014891179843,2020
2020-01-18,43550000,43750000,-200000,-0.4571428571428572,2020
2020-01-20,43850000,44050000,-200000,-0.4540295119182747,2020
2020-01-21,43850000,44050000,-200000,-0.4540295119182747,2020
2020-01-22,43750000,43950000,-200000,-0.4550625711035267,2020
2020-01-30,44450000,44800000,-350000,-0.78125,2020
2020-02-01,44950000,45200000,-250000,-0.5530973451327433,2020
2020-02-02,44850000,45050000,-200000,-0.4439511653718091,2020
2020-02-03,44500000,44700000,-200000,-0.44742729306487694,2020
2020-02-04,43950000,44150000,-200000,-0.4530011325028313,2020
2020-02-05,43900000,44100000,-200000,-0.45351473922902497,2020
2020-02-06,43950000,44100000,-150000,-0.3401360544217687,2020
2020-02-07,44000000,44100000,-100000,-0.22675736961451248,2020
2020-02-08,44200000,44300000,-100000,-0.2257336343115124,2020
2020-02-10,44350000,44450000,-100000,-0.22497187851518563,2020
2020-02-11,44200000,44300000,-100000,-0.2257336343115124,2020
2020-02-12,44200000,44350000,-150000,-0.3382187147688839,2020
2020-02-17,44450000,44600000,-150000,-0.336322869955157,2020
2020-02-18,44630000,44780000,-150000,-0.33497096918267083,2020
2020-02-19,45050000,45150000,-100000,-0.22148394241417496,2020
2020-02-20,45000000,45100000,-100000,-0.22172949002217296,2020
2020-02-21,45650000,45750000,-100000,-0.2185792349726776,2020
2020-02-22,46050000,46150000,-100000,-0.21668472372697722,2020
2020-02-24,48000000,48700000,-700000,-1.4373716632443532,2020
2020-02-25,47400000,47350000,50000,0.10559662090813093,2020
2020-02-26,46950000,46850000,100000,0.21344717182497333,2020
2020-02-27,46700000,46600000,100000,0.2145922746781116,2020
2020-02-28,46500000,46350000,150000,0.3236245954692557,2020
2020-02-29,45800000,45650000,150000,0.32858707557502737,2020
2020-03-02,46350000,46000000,350000,0.7608695652173914,2020
2020-03-04,47000000,46500000,500000,1.0752688172043012,2020
2020-03-05,46950000,46500000,450000,0.967741935483871,2020
2020-03-06,47300000,47250000,50000,0.10582010582010583,2020
2020-03-07,47300000,47250000,50000,0.10582010582010583,2020
2020-03-09,47850000,47300000,550000,1.1627906976744187,2020
2020-03-10,47550000,47000000,550000,1.1702127659574468,2020
2020-03-13,47150000,45800000,1350000,2.947598253275109,2020
2020-03-14,46700000,45000000,1700000,3.7777777777777777,2020
2020-03-16,46800000,45100000,1700000,3.7694013303769403,2020
2020-03-17,45900000,44500000,1400000,3.146067415730337,2020
2020-03-18,46200000,44600000,1600000,3.587443946188341,2020
2020-03-19,46600000,44800000,1800000,4.017857142857143,2020
2020-03-20,46650000,44750000,1900000,4.245810055865921,2020
2020-03-21,46550000,44650000,1900000,4.25531914893617,2020
2020-03-23,46500000,44600000,1900000,4.260089686098654,2020
2020-03-24,47200000,45700000,1500000,3.282275711159737,2020
2020-03-25,47350000,45750000,1600000,3.4972677595628414,2020
2020-03-26,47400000,45650000,1750000,3.8335158817086525,2020
2020-03-27,47750000,45950000,1800000,3.917301414581066,2020
2020-03-28,47900000,46100000,1800000,3.9045553145336225,2020
2020-03-30,48350000,46050000,2300000,4.99457111834962,2020
2020-03-31,48200000,45850000,2350000,5.125408942202835,2020
2020-04-01,48050000,45550000,2500000,5.488474204171241,2020
2020-04-03,48050000,45550000,2500000,5.488474204171241,2020
2020-04-06,48100000,45650000,2450000,5.3669222343921135,2020
2020-04-07,48250000,46000000,2250000,4.891304347826087,2020
2020-04-08,48000000,45800000,2200000,4.8034934497816595,2020
2020-04-09,48100000,45800000,2300000,5.021834061135371,2020
2020-04-10,48250000,46000000,2250000,4.891304347826087,2020
2020-04-11,48250000,46000000,2250000,4.891304347826087,2020
2020-04-13,48400000,46200000,2200000,4.761904761904762,2020
2020-04-14,48550000,46600000,1950000,4.184549356223176,2020
2020-04-15,48300000,46400000,1900000,4.094827586206897,2020
2020-04-16,48350000,46600000,1750000,3.755364806866953,2020
2020-04-17,48250000,46500000,1750000,3.763440860215054,2020
2020-04-20,48000000,46250000,1750000,3.783783783783784,2020
2020-04-21,48100000,46050000,2050000,4.451682953311618,2020
2020-04-22,48150000,46400000,1750000,3.771551724137931,2020
2020-04-23,48450000,46800000,1650000,3.5256410256410255,2020
2020-04-24,48500000,46800000,1700000,3.632478632478633,2020
2020-04-25,48550000,46850000,1700000,3.628601921024546,2020
2020-04-27,48550000,46990000,1560000,3.3198552883592254,2020
2020-04-28,48600000,47150000,1450000,3.0752916224814424,2020
2020-04-29,48500000,46950000,1550000,3.301384451544196,2020
2020-05-04,48500000,46800000,1700000,3.632478632478633,2020
2020-05-05,48450000,46650000,1800000,3.858520900321544,2020
2020-05-06,48450000,46650000,1800000,3.858520900321544,2020
2020-05-07,48250000,46550000,1700000,3.6519871106337276,2020
2020-05-08,48500000,47050000,1450000,3.0818278427205104,2020
2020-05-12,48350000,46950000,1400000,2.9818956336528224,2020
2020-05-13,48400000,47000000,1400000,2.9787234042553195,2020
2020-05-14,48550000,47500000,1050000,2.2105263157894735,2020
2020-05-15,48670000,48040000,630000,1.311407160699417,2020
2020-05-16,48750000,48250000,500000,1.0362694300518136,2020
2020-05-18,49400000,48830000,570000,1.1673151750972763,2020
2020-05-19,49030000,48330000,700000,1.4483757500517276,2020
2020-05-20,49100000,48500000,600000,1.2371134020618557,2020
2020-05-21,48950000,48300000,650000,1.3457556935817805,2020
2020-05-22,48950000,48300000,650000,1.3457556935817805,2020
2020-05-23,48900000,48250000,650000,1.3471502590673576,2020
2020-05-27,48700000,48150000,550000,1.142263759086189,2020
2020-05-28,48800000,48400000,400000,0.8264462809917356,2020
2020-05-29,48870000,48420000,450000,0.929368029739777,2020
2020-05-30,48900000,48450000,450000,0.9287925696594427,2020
2020-06-01,49000000,48630000,370000,0.760847213654123,2020
2020-06-02,48970000,48670000,300000,0.6163961372508732,2020
2020-06-03,48830000,48400000,430000,0.8884297520661157,2020
2020-06-04,48800000,48220000,580000,1.2028204064703443,2020
2020-06-05,48820000,48300000,520000,1.0766045548654244,2020
2020-06-06,48650000,47850000,800000,1.671891327063741,2020
2020-06-08,48630000,47960000,670000,1.396997497914929,2020
2020-06-09,48720000,48010000,710000,1.4788585711310145,2020
2020-06-10,48770000,48170000,600000,1.2455885405854268,2020
2020-06-11,48800000,48420000,380000,0.7847996695580339,2020
2020-06-12,48800000,48450000,350000,0.7223942208462332,2020
2020-06-13,48770000,48400000,370000,0.7644628099173554,2020
2020-06-15,48720000,48290000,430000,0.8904535100434872,2020
2020-06-16,48670000,48430000,240000,0.4955606029320669,2020
2020-06-17,48600000,48250000,350000,0.7253886010362695,2020
2020-06-18,48700000,48500000,200000,0.4123711340206186,2020
2020-06-19,48720000,48440000,280000,0.5780346820809248,2020
2020-06-20,48850000,48670000,180000,0.36983768235052394,2020
2020-06-22,48900000,48850000,50000,0.1023541453428864,2020
2020-06-23,49030000,49030000,0,0.0,2020
2020-06-25,49200000,49200000,0,0.0,2020
2020-06-26,49200000,49220000,-20000,-0.04063388866314506,2020
2020-06-27,49270000,49350000,-80000,-0.16210739614994932,2020
2020-06-29,49320000,49420000,-100000,-0.20234722784297854,2020
2020-06-30,49390000,49460000,-70000,-0.14152850788515972,2020
2020-07-01,49850000,49820000,30000,0.06021678040947411,2020
2020-07-02,49640000,49570000,70000,0.14121444422029455,2020
2020-07-03,49850000,49700000,150000,0.30181086519114686,2020
2020-07-04,49880000,49700000,180000,0.3621730382293763,2020
2020-07-06,50020000,49740000,280000,0.5629272215520708,2020
2020-07-07,50250000,49800000,450000,0.9036144578313252,2020
2020-07-08,50350000,50200000,150000,0.29880478087649404,2020
2020-07-09,50800000,50670000,130000,0.25656206828498124,2020
2020-07-10,50700000,50550000,150000,0.2967359050445104,2020
2020-07-11,50600000,50400000,200000,0.3968253968253968,2020
2020-07-13,50600000,50520000,80000,0.1583531274742676,2020
2020-07-14,50530000,50430000,100000,0.198294665873488,2020
2020-07-15,50670000,50550000,120000,0.2373887240356083,2020
2020-07-16,50690000,50510000,180000,0.35636507622253016,2020
2020-07-17,50690000,50510000,180000,0.35636507622253016,2020
2020-07-18,50780000,50630000,150000,0.2962670353545329,2020
2020-07-20,50930000,50700000,230000,0.4536489151873767,2020
2020-07-21,51500000,50990000,510000,1.000196116885664,2020
2020-07-22,53050000,52000000,1050000,2.019230769230769,2020
