date,gold_usd_oz,usd_vnd,usd_cny
2014-02-12,1295.300048828125,21060.0,6.050600051879883
2014-02-13,1300.4000244140625,20791.0,6.0524001121521
2014-02-14,1319.0,21060.0,6.053599834442139
2014-02-17,,20822.0,6.0569000244140625
2014-02-18,1324.699951171875,21055.0,6.054100036621094
2014-02-19,1320.5999755859375,21055.0,6.057400226593018
2014-02-20,1317.0999755859375,21045.0,6.066500186920166
2014-02-21,1323.9000244140625,21045.0,6.073500156402588
2014-02-24,1338.300048828125,21045.0,6.081500053405762
2014-02-25,1343.0,21055.0,6.088500022888184
2014-02-26,1328.199951171875,21055.0,6.11460018157959
2014-02-27,1331.5999755859375,21050.0,6.114799976348877
2014-02-28,1321.4000244140625,21050.0,6.1184000968933105
2014-03-03,1350.0999755859375,21055.0,6.1350998878479
2014-03-04,1337.800048828125,21050.0,6.136300086975098
2014-03-05,1340.199951171875,21055.0,6.133600234985352
2014-03-06,1351.699951171875,21050.0,6.127999782562256
2014-03-07,1338.0999755859375,21055.0,6.10860013961792
2014-03-10,1341.4000244140625,,6.116099834442139
2014-03-11,1346.5,21055.0,6.128600120544434
2014-03-12,1370.300048828125,21050.0,6.130199909210205
2014-03-13,1372.199951171875,21055.0,6.1350998878479
2014-03-14,1379.0,21050.0,6.126200199127197
2014-03-17,1372.9000244140625,21045.0,6.1402997970581055
2014-03-18,1359.0,21045.0,6.1682000160217285
2014-03-19,1341.4000244140625,21040.0,6.18209981918335
2014-03-20,1330.5,21040.0,6.193999767303467
2014-03-21,1336.0,21038.0,6.217599868774414
2014-03-24,1311.199951171875,21050.0,6.215099811553955
2014-03-25,1311.4000244140625,21045.0,6.1859002113342285
2014-03-26,1303.4000244140625,21040.0,6.191699981689453
2014-03-27,1294.699951171875,21040.0,6.199399948120117
2014-03-28,1293.800048828125,21045.0,6.202899932861328
2014-03-30,,21048.0,6.202199935913086
2014-03-31,1283.4000244140625,21040.0,6.207200050354004
2014-04-01,1279.5999755859375,20805.0,6.196899890899658
2014-04-02,1290.5,21040.0,6.195700168609619
2014-04-03,1284.4000244140625,21045.0,6.200699806213379
2014-04-04,1303.199951171875,,
2014-04-06,,21045.0,6.202300071716309
2014-04-07,1298.0,21045.0,6.202300071716309
2014-04-08,1308.699951171875,21045.0,6.1869001388549805
2014-04-09,1305.5,21045.0,6.1905999183654785
2014-04-10,1320.0999755859375,21040.0,6.202600002288818
2014-04-11,1318.699951171875,,
2014-04-13,,21040.0,6.201399803161621
2014-04-14,1327.199951171875,21047.0,6.209099769592285
2014-04-15,1300.0,21047.0,6.211999893188477
2014-04-16,1303.0999755859375,21075.0,6.211400032043457
2014-04-17,1293.4000244140625,21040.0,6.209099769592285
2014-04-20,,21040.0,6.209099769592285
2014-04-21,1288.0,21045.0,6.209099769592285
2014-04-22,1280.5999755859375,21063.0,6.22760009765625
2014-04-23,1284.199951171875,21075.0,6.227700233459473
2014-04-24,1290.5,21077.0,6.238900184631348
2014-04-25,1300.699951171875,,
2014-04-27,,21061.0,6.24370002746582
2014-04-28,1298.9000244140625,21061.0,6.243000030517578
2014-04-29,1296.0,,6.2480998039245605
2014-04-30,1295.5999755859375,21050.0,6.2494001388549805
2014-05-01,1283.0999755859375,,6.2494001388549805
2014-05-02,1302.5999755859375,,
2014-05-04,,21035.0,6.2494001388549805
2014-05-05,1309.0,21035.0,6.235599994659424
2014-05-06,1308.300048828125,21060.0,6.215799808502197
2014-05-07,1288.5999755859375,21061.0,6.224400043487549
2014-05-08,1287.4000244140625,21061.0,6.218100070953369
2014-05-09,1287.300048828125,,
2014-05-11,,21060.0,6.217700004577637
2014-05-12,1295.5999755859375,21050.0,6.22760009765625
2014-05-13,1294.5999755859375,21055.0,6.219099998474121
2014-05-14,1305.699951171875,21055.0,6.218999862670898
2014-05-15,1293.5,21056.0,6.220699787139893
2014-05-16,1293.300048828125,,
2014-05-18,,21050.0,6.223499774932861
2014-05-19,1293.699951171875,21057.0,6.227499961853027
2014-05-20,1294.5,21050.0,6.228099822998047
2014-05-21,1288.0,21050.0,6.223800182342529
2014-05-22,1294.9000244140625,21040.0,6.225100040435791
2014-05-23,1291.5999755859375,,
2014-05-25,,20851.0,6.226600170135498
2014-05-26,,21075.0,6.229499816894531
2014-05-27,1265.4000244140625,21095.0,6.239099979400635
2014-05-28,1259.300048828125,21095.0,6.24399995803833
2014-05-29,1256.300048828125,21090.0,6.228000164031982
2014-05-30,1245.5999755859375,,
2014-06-01,,21095.0,6.2378997802734375
2014-06-02,1243.699951171875,21167.0,6.2378997802734375
2014-06-03,1244.300048828125,21175.0,6.24459981918335
2014-06-04,1244.0,21175.0,6.2403998374938965
2014-06-05,1253.0,21175.0,6.246799945831299
2014-06-06,1252.0999755859375,,
2014-06-08,,21100.0,6.240499973297119
2014-06-09,1253.5,21120.0,6.230299949645996
2014-06-10,1259.800048828125,21140.0,6.2144999504089355
2014-06-11,1260.800048828125,21115.0,6.218100070953369
2014-06-12,1273.5999755859375,21135.0,6.208499908447266
2014-06-13,1273.699951171875,,
2014-06-15,,21145.0,6.19950008392334
2014-06-16,1274.9000244140625,21175.0,6.2170000076293945
2014-06-17,1271.699951171875,21170.0,6.216800212860107
2014-06-18,1272.4000244140625,21247.0,6.221399784088135
2014-06-19,1313.699951171875,21240.0,6.219200134277344
2014-06-20,1316.199951171875,,
2014-06-22,,21291.0,6.2144999504089355
2014-06-23,1318.0,21301.0,6.2154998779296875
2014-06-24,1320.9000244140625,21310.0,6.221099853515625
2014-06-25,1322.199951171875,21325.0,6.224400043487549
2014-06-26,1316.0999755859375,21315.0,6.214000225067139
2014-06-27,1319.0,,
2014-06-29,,21201.0,6.208499908447266
2014-06-30,1321.800048828125,21257.0,6.19379997253418
2014-07-01,1326.4000244140625,21285.0,6.190000057220459
2014-07-02,1330.699951171875,21270.0,6.2006001472473145
2014-07-03,1320.4000244140625,20997.0,6.202000141143799
2014-07-06,,21250.0,6.1940999031066895
2014-07-07,1316.5,21255.0,6.19379997253418
2014-07-08,1316.0,21255.0,6.191500186920166
2014-07-09,1323.800048828125,21205.0,6.189899921417236
2014-07-10,1338.699951171875,21155.0,6.192800045013428
2014-07-11,1337.0,,
2014-07-13,,21150.0,6.193600177764893
2014-07-14,1306.300048828125,21155.0,6.196100234985352
2014-07-15,1296.9000244140625,21165.0,6.197999954223633
2014-07-16,1299.5999755859375,21180.0,6.193999767303467
2014-07-17,1316.699951171875,21175.0,6.19379997253418
2014-07-18,1309.199951171875,,
2014-07-20,,21155.0,6.197999954223633
2014-07-21,1313.699951171875,21170.0,6.1992998123168945
2014-07-22,1306.0999755859375,21175.0,6.192999839782715
2014-07-23,1304.5,21175.0,6.188799858093262
2014-07-24,1290.5999755859375,21170.0,6.184700012207031
2014-07-25,1303.0999755859375,,
2014-07-27,,21180.0,6.181700229644775
2014-07-28,1303.300048828125,21165.0,6.177499771118164
2014-07-29,1298.300048828125,21165.0,6.170499801635742
2014-07-30,1294.9000244140625,,6.161499977111816
2014-07-31,1281.300048828125,21155.0,6.164000034332275
2014-08-01,1293.5999755859375,,
2014-08-03,,21125.0,6.1697998046875
2014-08-04,1287.699951171875,21150.0,6.168499946594238
2014-08-05,1284.0,20910.0,6.160699844360352
2014-08-06,1306.699951171875,20921.0,6.1529998779296875
2014-08-07,1310.800048828125,20918.0,6.152100086212158
2014-08-08,1308.9000244140625,,
2014-08-10,,20910.0,6.146200180053711
2014-08-11,1308.5,20895.0,6.143499851226807
2014-08-12,1308.800048828125,20904.0,6.1479997634887695
2014-08-13,1312.800048828125,20891.0,6.143599987030029
2014-08-14,1313.9000244140625,20873.0,6.142499923706055
2014-08-15,1304.5,,
2014-08-17,,20898.0,6.13730001449585
2014-08-18,1297.699951171875,20899.0,6.132999897003174
2014-08-19,1295.0999755859375,20893.0,6.13129997253418
2014-08-20,1293.4000244140625,20890.0,6.130000114440918
2014-08-21,1273.699951171875,20895.0,6.141499996185303
2014-08-22,1278.5999755859375,,
2014-08-24,,20914.0,6.141499996185303
2014-08-25,1277.300048828125,20904.0,6.144400119781494
2014-08-26,1283.800048828125,20872.0,6.142600059509277
2014-08-27,1281.9000244140625,20879.0,6.133299827575684
2014-08-28,1288.699951171875,20978.0,6.132800102233887
2014-08-29,1285.800048828125,,
2014-08-31,,20903.0,6.133399963378906
2014-09-01,,20866.0,6.131999969482422
2014-09-02,1263.699951171875,20915.0,6.138299942016602
2014-09-03,1268.9000244140625,21195.0,6.131100177764893
2014-09-04,1265.0999755859375,20892.0,6.128600120544434
2014-09-05,1265.800048828125,,
2014-09-07,,21170.0,6.130499839782715
2014-09-08,1252.699951171875,20814.0,6.130499839782715
2014-09-09,1246.800048828125,20954.0,6.126500129699707
2014-09-10,1243.5,20889.0,6.1194000244140625
2014-09-11,1237.4000244140625,20834.0,6.119999885559082
2014-09-12,1229.9000244140625,,
2014-09-14,,20864.0,6.12470006942749
2014-09-15,1233.5999755859375,20867.0,6.131999969482422
2014-09-16,1235.199951171875,21046.0,6.136099815368652
2014-09-17,1234.4000244140625,20827.0,6.129000186920166
2014-09-18,1225.699951171875,20951.0,6.130499839782715
2014-09-19,1215.300048828125,,
2014-09-21,,20895.0,6.131100177764893
2014-09-22,1216.800048828125,20970.0,6.130499839782715
2014-09-23,1221.0,21007.0,6.127799987792969
2014-09-24,1218.5999755859375,20863.0,6.1265997886657715
2014-09-25,1221.199951171875,21003.0,6.125999927520752
2014-09-26,1214.0999755859375,,
2014-09-28,,20901.0,6.117099761962891
2014-09-29,1217.5,20850.0,6.139999866485596
2014-09-30,1210.5,20888.0,6.128499984741211
2014-10-01,1214.5999755859375,20937.0,6.128499984741211
2014-10-02,1214.199951171875,21139.0,6.128499984741211
2014-10-03,1192.199951171875,,
2014-10-05,,20788.0,6.129000186920166
2014-10-06,1206.699951171875,20843.0,6.129000186920166
2014-10-07,1211.699951171875,20944.0,6.129000186920166
2014-10-08,1205.300048828125,21021.0,6.129000186920166
2014-10-09,1224.5999755859375,20972.0,6.120200157165527
2014-10-10,1221.0,,
2014-10-12,,20803.0,6.121099948883057
2014-10-13,1229.300048828125,20899.0,6.115499973297119
2014-10-14,1233.5999755859375,20630.0,6.115499973297119
2014-10-15,1244.0999755859375,20829.0,6.115900039672852
2014-10-16,1240.5,20929.0,6.11329984664917
2014-10-17,1238.300048828125,,
2014-10-19,,20943.0,6.113999843597412
2014-10-20,1244.0,21019.0,6.11359977722168
2014-10-21,1251.0,20899.0,6.111000061035156
2014-10-22,1244.800048828125,20981.0,6.10830020904541
2014-10-23,1228.5,20930.0,6.109499931335449
2014-10-24,1231.199951171875,,
2014-10-27,1229.0999755859375,20928.0,6.107100009918213
2014-10-28,1229.199951171875,20904.0,6.106500148773193
2014-10-29,1224.300048828125,21115.0,6.103300094604492
2014-10-30,1198.0999755859375,20957.0,6.101200103759766
2014-10-31,1171.0999755859375,21058.0,6.104499816894531
2014-11-03,1169.4000244140625,21270.0,6.102700233459473
2014-11-04,1167.4000244140625,20912.0,6.10830020904541
2014-11-05,1145.4000244140625,20939.0,6.105299949645996
2014-11-06,1142.300048828125,21204.0,6.104000091552734
2014-11-07,1169.5999755859375,20869.0,6.1020002365112305
2014-11-10,1159.5999755859375,21037.0,6.112800121307373
2014-11-11,1162.800048828125,20870.0,6.109499931335449
2014-11-12,1158.9000244140625,21019.0,6.114500045776367
2014-11-13,1161.0999755859375,20985.0,6.116199970245361
2014-11-14,1185.0,20867.0,6.114799976348877
2014-11-17,1183.0,21092.0,6.119500160217285
2014-11-18,1196.699951171875,21063.0,6.114299774169922
2014-11-19,1193.5999755859375,21024.0,6.111299991607666
2014-11-20,1190.699951171875,21020.0,6.109499931335449
2014-11-21,1197.5,21038.0,6.113500118255615
2014-11-24,1195.5,20983.0,6.1149001121521
2014-11-25,1197.0999755859375,21001.0,6.131700038909912
2014-11-26,1196.5999755859375,20983.0,6.126500129699707
2014-11-27,,21100.0,6.1290998458862305
2014-11-28,1175.199951171875,21070.0,6.1290998458862305
2014-12-01,1218.0,21075.0,6.133200168609619
2014-12-02,1199.199951171875,21158.0,6.142000198364258
2014-12-03,1208.5,21036.0,6.139500141143799
2014-12-04,1207.5,21012.0,6.140200138092041
2014-12-05,1190.0999755859375,21011.0,6.144599914550781
2014-12-08,1194.699951171875,21013.0,6.140200138092041
2014-12-09,1231.5,21023.0,6.163000106811523
2014-12-10,1228.9000244140625,21054.0,6.177800178527832
2014-12-11,1225.0999755859375,21055.0,6.166600227355957
2014-12-12,1222.0,21070.0,6.178599834442139
2014-12-15,1207.199951171875,21056.0,6.1768999099731445
2014-12-16,1193.9000244140625,21058.0,6.180500030517578
2014-12-17,1194.300048828125,21063.0,6.179500102996826
2014-12-18,1194.699951171875,21079.0,6.186999797821045
2014-12-19,1195.9000244140625,21060.0,6.204500198364258
2014-12-22,1179.699951171875,21052.0,6.20989990234375
2014-12-23,1177.9000244140625,21067.0,6.211599826812744
2014-12-24,1173.5,21059.0,6.21589994430542
2014-12-25,,21370.0,6.2052998542785645
2014-12-26,1195.300048828125,21370.0,6.2052998542785645
2014-12-29,1181.699951171875,21019.0,6.2052998542785645
2014-12-30,1200.199951171875,21086.0,6.212500095367432
2014-12-31,1183.9000244140625,21062.0,6.191999912261963
2015-01-01,,21375.0,6.196100234985352
2015-01-02,1186.0,21063.0,6.196100234985352
2015-01-05,1203.9000244140625,21046.0,6.196100234985352
2015-01-06,1219.300048828125,21097.0,6.208399772644043
2015-01-07,1210.5999755859375,21083.0,6.202000141143799
2015-01-08,1208.4000244140625,21061.0,6.203999996185303
2015-01-09,1216.0,21021.0,6.203499794006348
2015-01-12,1232.699951171875,21020.0,6.200300216674805
2015-01-13,1234.300048828125,21005.0,6.193399906158447
2015-01-14,1234.4000244140625,20991.0,6.187600135803223
2015-01-15,1264.699951171875,21007.0,6.184000015258789
2015-01-16,1276.9000244140625,20988.0,6.177499771118164
2015-01-19,,20993.0,6.197000026702881
2015-01-20,1294.199951171875,21004.0,6.208000183105469
2015-01-21,1293.699951171875,21036.0,6.204899787902832
2015-01-22,1300.699951171875,21009.0,6.201700210571289
2015-01-23,1292.5999755859375,20922.0,6.198999881744385
2015-01-26,1279.4000244140625,20982.0,6.217899799346924
2015-01-27,1291.699951171875,20981.0,6.245800018310547
2015-01-28,1285.9000244140625,20988.0,6.235099792480469
2015-01-29,1254.5999755859375,20996.0,6.236499786376953
2015-01-30,1278.5,21074.0,6.236599922180176
2015-02-02,1276.199951171875,20991.0,6.241000175476074
2015-02-03,1259.699951171875,20973.0,6.249499797821045
2015-02-04,1263.800048828125,21058.0,6.245699882507324
2015-02-05,1262.0,20979.0,6.23769998550415
2015-02-06,1233.9000244140625,20978.0,6.242099761962891
2015-02-09,1240.800048828125,20961.0,6.233399868011475
2015-02-10,1231.5999755859375,20970.0,6.238800048828125
2015-02-11,1219.0,20968.0,6.231800079345703
2015-02-12,1220.0999755859375,20943.0,6.2322998046875
2015-02-13,1226.5,20986.0,6.234499931335449
2015-02-16,,20979.0,6.230299949645996
2015-02-17,1208.0999755859375,21300.0,6.23859977722168
2015-02-18,1199.699951171875,20972.0,6.244100093841553
2015-02-19,1207.0999755859375,20987.0,6.244100093841553
2015-02-20,1204.4000244140625,20957.0,6.244100093841553
2015-02-23,1200.300048828125,20975.0,6.244100093841553
2015-02-24,1196.9000244140625,20978.0,6.245100021362305
2015-02-25,1201.0,21011.0,6.245100021362305
2015-02-26,1209.5999755859375,21018.0,6.249499797821045
2015-02-27,1212.5999755859375,20984.0,6.249499797821045
2015-03-02,1207.699951171875,20989.0,6.258600234985352
2015-03-03,1204.0,20987.0,6.263700008392334
2015-03-04,1200.5999755859375,21004.0,6.263700008392334
2015-03-05,1195.9000244140625,20994.0,6.2606000900268555
2015-03-06,1164.0999755859375,20968.0,6.257400035858154
2015-03-09,1166.4000244140625,20982.0,6.253799915313721
2015-03-10,1160.0999755859375,20978.0,6.255000114440918
2015-03-11,1150.699951171875,20974.0,6.251999855041504
2015-03-12,1152.0999755859375,20996.0,6.251999855041504
2015-03-13,1152.5999755859375,21003.0,6.251999855041504
2015-03-16,1153.300048828125,21089.0,6.248700141906738
2015-03-17,1148.300048828125,21066.0,6.251800060272217
2015-03-18,1151.4000244140625,21113.0,6.239500045776367
2015-03-19,1169.0999755859375,21142.0,6.218699932098389
2015-03-20,1184.800048828125,21078.0,6.185999870300293
2015-03-23,1188.0,21149.0,6.196000099182129
2015-03-24,1191.699951171875,21168.0,6.204999923706055
2015-03-25,1197.300048828125,21475.0,6.195300102233887
2015-03-26,1205.0999755859375,21144.0,6.201000213623047
2015-03-27,1199.800048828125,21154.0,6.201399803161621
2015-03-29,,21161.0,6.2052001953125
2015-03-30,1184.800048828125,21186.0,6.196499824523926
2015-03-31,1183.0999755859375,21188.0,6.1875
2015-04-01,1208.0999755859375,21115.0,6.187099933624268
2015-04-02,1200.9000244140625,21575.0,6.186999797821045
2015-04-05,,21565.0,6.186999797821045
2015-04-06,1218.5999755859375,21229.0,6.186999797821045
2015-04-07,1210.5999755859375,21241.0,6.188199996948242
2015-04-08,1203.0999755859375,21220.0,6.191400051116943
2015-04-09,1193.5999755859375,21217.0,6.194699764251709
2015-04-10,1204.5999755859375,,
2015-04-12,,21221.0,6.199100017547607
2015-04-13,1199.300048828125,21228.0,6.204699993133545
2015-04-14,1192.800048828125,21217.0,6.202099800109863
2015-04-15,1201.5,21121.0,6.193699836730957
2015-04-16,1198.0,21234.0,6.1869001388549805
2015-04-17,1202.9000244140625,,
2015-04-19,,21196.0,6.186600208282471
2015-04-20,1193.5,21555.0,6.19189977645874
2015-04-21,1202.9000244140625,21555.0,6.19189977645874
2015-04-22,1186.9000244140625,21550.0,6.185699939727783
2015-04-23,1194.4000244140625,21565.0,6.188700199127197
2015-04-24,1175.199951171875,,
2015-04-26,,21570.0,6.184800148010254
2015-04-27,1203.300048828125,21575.0,6.209000110626221
2015-04-28,1214.0,21575.0,6.196499824523926
2015-04-29,1209.800048828125,21575.0,6.190199851989746
2015-04-30,1182.4000244140625,21575.0,6.190999984741211
2015-05-01,1174.5,,
2015-05-03,,21595.0,6.190999984741211
2015-05-04,1186.800048828125,21610.0,6.198400020599365
2015-05-05,1193.199951171875,21620.0,6.195199966430664
2015-05-06,1190.300048828125,21645.0,6.189000129699707
2015-05-07,1182.4000244140625,21650.0,6.197999954223633
2015-05-08,1189.0999755859375,,
2015-05-10,,21660.0,6.197999954223633
2015-05-11,1183.199951171875,21680.0,6.19920015335083
2015-05-12,1192.5999755859375,21700.0,6.19890022277832
2015-05-13,1218.4000244140625,21735.0,6.1946001052856445
2015-05-14,1225.4000244140625,21700.0,6.1915998458862305
2015-05-15,1225.5,,
2015-05-17,,21765.0,6.196100234985352
2015-05-18,1227.800048828125,21770.0,6.194300174713135
2015-05-19,1206.9000244140625,21790.0,6.196700096130371
2015-05-20,1208.9000244140625,21785.0,6.193699836730957
2015-05-21,1204.4000244140625,21770.0,6.186800003051758
2015-05-22,1204.300048828125,,
2015-05-24,,21795.0,6.187399864196777
2015-05-25,,21800.0,6.191999912261963
2015-05-26,1187.199951171875,21780.0,6.193900108337402
2015-05-27,1185.9000244140625,21785.0,6.191299915313721
2015-05-28,1188.0999755859375,21785.0,6.191199779510498
2015-05-29,1189.4000244140625,,
2015-05-31,,21790.0,6.188300132751465
2015-06-01,1188.300048828125,21790.0,6.189499855041504
2015-06-02,1194.0999755859375,21790.0,6.188199996948242
2015-06-03,1184.699951171875,21790.0,6.18779993057251
2015-06-04,1174.9000244140625,21785.0,6.191100120544434
2015-06-05,1167.800048828125,,
2015-06-07,,21790.0,6.193399906158447
2015-06-08,1173.199951171875,21790.0,6.1956000328063965
2015-06-09,1177.300048828125,21775.0,6.195700168609619
2015-06-10,1186.0999755859375,21770.0,6.195799827575684
2015-06-11,1179.9000244140625,21770.0,6.196599960327148
2015-06-12,1178.800048828125,,
2015-06-14,,21775.0,6.198299884796143
2015-06-15,1185.300048828125,21775.0,6.198999881744385
2015-06-16,1180.5,21785.0,6.198599815368652
2015-06-17,1176.4000244140625,21785.0,6.1996002197265625
2015-06-18,1201.5,21780.0,6.19789981842041
2015-06-19,1201.5,,
2015-06-21,,21780.0,6.19950008392334
2015-06-22,1183.699951171875,21780.0,6.19950008392334
2015-06-23,1176.199951171875,21790.0,6.196800231933594
2015-06-24,1172.5999755859375,21780.0,6.1971001625061035
2015-06-25,1171.5,21790.0,6.199399948120117
2015-06-26,1172.9000244140625,,
2015-06-28,,21790.0,6.198999881744385
2015-06-29,1178.5,21785.0,6.198800086975098
2015-06-30,1171.5,21780.0,6.190999984741211
2015-07-01,1169.0,21780.0,6.191500186920166
2015-07-02,1163.0,21780.0,6.194699764251709
2015-07-05,,21785.0,6.195700168609619
2015-07-06,1172.9000244140625,21474.0,6.19920015335083
2015-07-07,1152.4000244140625,21443.0,6.199999809265137
2015-07-08,1163.300048828125,21440.0,6.198999881744385
2015-07-09,1159.0,21428.0,6.198800086975098
2015-07-10,1157.699951171875,,
2015-07-12,,21420.0,6.1992998123168945
2015-07-13,1155.199951171875,21431.0,6.198400020599365
2015-07-14,1153.300048828125,21445.0,6.19890022277832
2015-07-15,1147.199951171875,21436.0,6.19920015335083
2015-07-16,1143.800048828125,21443.0,6.19950008392334
2015-07-17,1131.800048828125,,
2015-07-19,,21424.0,6.19950008392334
2015-07-20,1106.699951171875,21449.0,6.19980001449585
2015-07-21,1103.4000244140625,21456.0,6.1996002197265625
2015-07-22,1091.4000244140625,21453.0,6.199399948120117
2015-07-23,1094.0,21457.0,6.19950008392334
2015-07-24,1085.5999755859375,,
2015-07-26,,21443.0,6.1996002197265625
2015-07-27,1096.5,21450.0,6.19950008392334
2015-07-28,1096.300048828125,21476.0,6.199399948120117
2015-07-29,1092.699951171875,21449.0,6.198999881744385
2015-07-30,1088.4000244140625,21465.0,6.199699878692627
2015-07-31,1094.9000244140625,,
2015-08-02,,21451.0,6.19980001449585
2015-08-03,1089.4000244140625,21445.0,6.199699878692627
2015-08-04,1090.699951171875,21371.0,6.1996002197265625
2015-08-05,1085.699951171875,21452.0,6.199699878692627
2015-08-06,1090.199951171875,21445.0,6.199699878692627
2015-08-07,1094.0999755859375,,
2015-08-09,,21444.0,6.199699878692627
2015-08-10,1104.199951171875,21469.0,6.199699878692627
2015-08-11,1107.5999755859375,21663.0,6.314899921417236
2015-08-12,1123.199951171875,21722.0,6.376999855041504
2015-08-13,1115.699951171875,21859.0,6.388899803161621
2015-08-14,1112.9000244140625,,
2015-08-16,,21740.0,6.381800174713135
2015-08-17,1118.5999755859375,21734.0,6.384699821472168
2015-08-18,1117.0999755859375,21858.0,6.383800029754639
2015-08-19,1128.0999755859375,22051.0,6.385799884796143
2015-08-20,1153.0,22155.0,6.379000186920166
2015-08-21,1159.5999755859375,,
2015-08-23,,22184.0,6.378900051116943
2015-08-24,1153.4000244140625,22175.0,6.394400119781494
2015-08-25,1138.199951171875,22192.0,6.402900218963623
2015-08-26,1124.5999755859375,22123.0,6.401000022888184
2015-08-27,1122.4000244140625,22107.0,6.395299911499023
2015-08-28,1133.0999755859375,,
2015-08-30,,22129.0,6.378499984741211
2015-08-31,1131.5999755859375,22146.0,6.366399765014648
2015-09-01,1138.699951171875,22150.0,6.354499816894531
2015-09-02,1132.5,22332.0,6.345900058746338
2015-09-03,1123.699951171875,22115.0,6.345900058746338
2015-09-04,1120.5999755859375,,
2015-09-06,,22111.0,6.345900058746338
2015-09-07,,22113.0,6.355899810791016
2015-09-08,1120.4000244140625,22117.0,6.3572001457214355
2015-09-09,1102.199951171875,22128.0,6.367800235748291
2015-09-10,1109.5,22123.0,6.367199897766113
2015-09-11,1103.5,,
2015-09-13,,22146.0,6.364999771118164
2015-09-14,1107.699951171875,22147.0,6.357900142669678
2015-09-15,1102.800048828125,22150.0,6.360000133514404
2015-09-16,1119.199951171875,22152.0,6.360899925231934
2015-09-17,1117.300048828125,22116.0,6.355999946594238
2015-09-18,1138.0999755859375,,
2015-09-20,,22118.0,6.354300022125244
2015-09-21,1133.0999755859375,22112.0,6.359099864959717
2015-09-22,1125.0,22123.0,6.366000175476074
2015-09-23,1131.5999755859375,22125.0,6.373700141906738
2015-09-24,1153.800048828125,22145.0,6.373300075531006
2015-09-25,1146.0,,
2015-09-27,,22122.0,6.364099979400635
2015-09-28,1132.0,22135.0,6.358799934387207
2015-09-29,1127.0999755859375,22105.0,6.353600025177002
2015-09-30,1115.5,22112.0,6.347099781036377
2015-10-01,1114.199951171875,22123.0,6.346099853515625
2015-10-02,1137.0999755859375,,
2015-10-04,,22118.0,6.346099853515625
2015-10-05,1138.0999755859375,21996.0,6.346099853515625
2015-10-06,1146.800048828125,22048.0,6.346099853515625
2015-10-07,1149.0,21855.0,6.346099853515625
2015-10-08,1144.699951171875,21871.0,6.343500137329102
2015-10-09,1156.300048828125,,
2015-10-11,,21996.0,6.335299968719482
2015-10-12,1164.9000244140625,22048.0,6.313000202178955
2015-10-13,1165.800048828125,22033.0,6.332300186157227
2015-10-14,1180.0999755859375,21980.0,6.337699890136719
2015-10-15,1187.9000244140625,21907.0,6.33620023727417
2015-10-16,1183.5999755859375,,
2015-10-18,,21948.0,6.342599868774414
2015-10-19,1173.300048828125,21987.0,6.350100040435791
2015-10-20,1178.0,21964.0,6.338399887084961
2015-10-21,1167.5999755859375,22393.0,6.339300155639648
2015-10-22,1166.5999755859375,21963.0,6.3480000495910645
2015-10-23,1163.300048828125,,
2015-10-26,1167.0,21969.0,6.339099884033203
2015-10-27,1166.800048828125,21961.0,6.343200206756592
2015-10-28,1177.0999755859375,21970.0,6.343200206756592
2015-10-29,1147.199951171875,21973.0,6.349299907684326
2015-10-30,1141.5,21961.0,6.346700191497803
2015-11-02,1135.800048828125,21948.0,6.30810022354126
2015-11-03,1114.199951171875,21948.0,6.327400207519531
2015-11-04,1106.5,21933.0,6.326099872589111
2015-11-05,1104.4000244140625,21968.0,6.325900077819824
2015-11-06,1087.5999755859375,21991.0,6.33620023727417
2015-11-09,1087.9000244140625,22112.0,6.343100070953369
2015-11-10,1088.199951171875,22031.0,6.352200031280518
2015-11-11,1084.699951171875,21955.0,6.351799964904785
2015-11-12,1080.800048828125,21832.0,6.357500076293945
2015-11-13,1080.800048828125,22048.0,6.359300136566162
2015-11-16,1083.699951171875,22081.0,6.363800048828125
2015-11-17,1068.699951171875,22141.0,6.361199855804443
2015-11-18,1068.800048828125,22076.0,6.368599891662598
2015-11-19,1078.0,22100.0,6.374899864196777
2015-11-20,1076.4000244140625,22167.0,6.373000144958496
2015-11-23,1066.800048828125,22088.0,6.375
2015-11-24,1074.300048828125,22112.0,6.379300117492676
2015-11-25,1070.5,22060.0,6.379799842834473
2015-11-26,,22130.0,6.379199981689453
2015-11-27,1056.199951171875,22080.0,6.3796000480651855
2015-11-30,1065.800048828125,22121.0,6.385000228881836
2015-12-01,1063.800048828125,22052.0,6.388199806213379
2015-12-02,1054.199951171875,22098.0,6.388800144195557
2015-12-03,1061.699951171875,21343.0,6.388800144195557
2015-12-04,1084.5,22124.0,6.387499809265137
2015-12-07,1076.4000244140625,22049.0,6.39109992980957
2015-12-08,1076.300048828125,22025.0,6.398200035095215
2015-12-09,1077.5999755859375,21917.0,6.407199859619141
2015-12-10,1073.0999755859375,22055.0,6.418000221252441
2015-12-11,1076.9000244140625,22091.0,6.427800178527832
2015-12-14,1064.699951171875,22112.0,6.445300102233887
2015-12-15,1062.9000244140625,22343.0,6.448999881744385
2015-12-16,1078.0,22197.0,6.451000213623047
2015-12-17,1050.800048828125,22197.0,6.4633002281188965
2015-12-18,1066.199951171875,22108.0,6.473700046539307
2015-12-21,1081.9000244140625,22078.0,6.471499919891357
2015-12-22,1074.800048828125,22157.0,6.470799922943115
